PerformanceToSalary,MonthlyIncome,EngagementScore,Age,OverTime,DistanceFromHome,ExperiencePerformance,TotalWorkingYears,YearsAtCompany,NumCompaniesWorked,PercentSalaryHike,PromotionGapRatio,JobRole,StockOptionLevel,YearsWithCurrManager,Attrition
0.0001779676098949991,16856,1.75,52,0,3,102,34,34,1,11,0.02857142857142857,3,0,14.5,0
0.0011164867882396724,2686,3.5,33,1,1,30,10,10,1,13,0.6363636363636364,6,0,8.0,1
0.0006471444750040447,6180,3.0,25,0,26,24,6,6,1,23,0.14285714285714285,7,0,4.0,0
0.0004522840343735866,6632,1.75,45,0,2,27,9,8,0,13,0.3,8,0,1.0,0
0.0008556759840273817,3505,3.0,23,0,10,6,2,2,1,18,0.0,6,0,2.0,0
0.00046889653016567677,6397,3.25,47,1,27,24,8,5,4,12,0.1111111111111111,7,0,3.0,1
0.0006374501992031873,6274,3.5,34,0,2,24,6,6,1,22,0.14285714285714285,7,0,4.0,0
0.00015105740181268882,19859,3.0,55,1,2,72,24,5,5,13,0.04,3,1,4.0,1
0.00039536109646810753,7587,1.5,36,0,8,30,10,10,1,15,0.0,7,0,9.0,0
0.000704390702042733,4258,3.0,52,0,19,15,5,4,0,18,0.16666666666666666,6,1,2.0,0
0.0006872852233676976,4364,1.75,26,0,1,15,5,2,3,14,0.3333333333333333,2,1,0.0,0
0.0006918819188191881,4335,2.25,29,0,27,33,11,8,4,12,0.08333333333333333,0,1,1.0,0
0.0005631687629059508,5326,2.5,26,0,8,18,6,4,6,17,0.14285714285714285,7,0,2.0,1
0.0009143553794574825,3280,3.25,34,0,1,30,10,4,2,16,0.09090909090909091,6,0,3.0,0
0.0005468465184104995,5485,2.5,54,1,19,27,9,5,9,11,0.1,4,2,4.0,0
0.000690766751093714,4342,3.0,27,0,8,15,5,4,0,19,0.16666666666666666,7,1,1.0,0
0.0010779734099892202,2782,2.5,37,1,10,18,6,5,0,13,0.5714285714285714,6,2,3.0,0
0.0005015883631499749,5980,2.5,38,1,2,51,17,15,6,12,0.2222222222222222,4,0,12.0,0
0.0006846188954815153,4381,2.25,34,0,2,18,6,6,1,11,0.14285714285714285,6,0,3.0,0
0.001165954139137194,2572,2.5,35,0,8,9,3,3,1,16,0.0,8,1,2.0,0
0.0010432968179447052,3833,2.75,30,0,1,28,7,2,3,21,0.0,2,2,2.0,0
0.0009422850412249705,4244,3.25,40,0,2,32,8,8,1,24,0.3333333333333333,0,1,7.0,0
0.00046146746654360867,6500,2.25,34,0,8,18,6,3,5,17,0.14285714285714285,7,1,2.0,0
0.00016276924746351257,18430,2.75,42,0,8,72,24,24,1,13,0.56,3,1,9.0,0
0.0024968789013732834,1601,2.75,23,1,6,4,1,0,1,21,0.0,2,2,0.0,1
0.0011131725417439704,2694,2.5,24,0,9,3,1,1,1,11,0.0,2,3,0.0,0
0.0012698412698412698,3149,3.0,52,0,11,36,9,5,8,20,0.1,2,1,4.0,0
0.00017006802721088434,17639,3.25,50,0,2,90,30,4,5,16,0.0,5,0,3.0,0
0.001293103448275862,2319,2.25,29,1,1,3,1,1,1,11,0.0,2,1,0.0,1
0.0002565856996236743,11691,3.25,33,0,7,42,14,13,0,11,0.2,5,0,7.0,0
0.0005633802816901409,5324,2.0,33,0,16,18,6,3,5,15,0.0,7,0,2.0,1
0.0001790724049423984,16752,3.25,47,1,2,78,26,26,1,11,0.1111111111111111,3,1,0.0,0
0.0005737234652897303,5228,2.25,36,0,1,30,10,9,0,15,0.0,4,1,5.0,0
0.001480932987782303,2700,3.25,29,0,23,40,10,10,1,24,0.0,6,1,7.0,0
0.00015586844703070608,19246,3.25,58,1,2,120,40,31,7,12,0.3170731707317073,5,0,8.0,1
0.0011966493817311527,2506,3.5,35,0,1,21,7,2,3,13,0.25,6,0,2.0,0
0.0004948045522018803,6062,3.5,42,1,1,24,8,4,9,13,0.0,4,1,2.0,0
0.0006844626967830253,4382,3.25,28,0,2,15,5,2,6,17,0.3333333333333333,6,0,1.0,1
0.0013992537313432835,2143,2.5,36,0,13,24,8,5,4,13,0.0,1,1,4.0,0
0.00048677592081778357,6162,2.75,32,0,4,42,14,14,1,12,0.4,4,1,8.0,0
0.0005888125613346418,5094,2.5,40,0,16,30,10,1,6,14,0.0,2,0,0.0,0
0.0005815644082582146,6877,2.75,30,1,2,48,12,0,5,24,0.0,4,0,0.0,0
0.0013186813186813187,2274,2.75,45,0,2,3,1,1,1,14,0.0,6,0,0.0,0
0.0006764374295377678,4434,2.75,42,0,29,30,10,9,1,13,0.6363636363636364,4,1,8.0,0
0.0004770233741453331,6288,1.75,38,0,12,39,13,4,2,15,0.07142857142857142,0,1,2.0,0
0.0011746280344557558,2553,3.0,34,0,16,18,6,5,1,16,0.14285714285714285,6,0,3.0,0
0.00039190071848465056,7654,2.75,49,0,11,27,9,9,1,18,0.7,7,2,7.0,1
0.0005812826971517147,5160,3.25,55,0,2,36,12,9,4,16,0.5384615384615384,7,0,3.0,1
0.0002331002331002331,17159,2.25,43,0,14,88,22,4,6,24,0.043478260869565216,5,1,0.0,0
0.0002342103208681396,12808,2.75,27,1,5,27,9,9,1,16,0.0,5,1,8.0,0
0.0003913128546272745,10221,2.75,35,0,7,68,17,8,3,21,0.05555555555555555,4,0,6.0,0
0.0008368200836820083,4779,2.0,28,1,2,32,8,8,1,20,0.7777777777777778,7,0,5.0,0
0.0008025682182985554,3737,3.25,34,0,3,12,4,3,0,19,0.0,1,1,2.0,0
0.0012674271229404308,2366,2.25,26,1,5,24,8,8,1,14,0.1111111111111111,6,1,7.0,1
0.0017574692442882249,1706,3.5,27,0,3,0,0,0,1,11,0.0,6,3,0.0,0
0.0001839587932303164,16307,2.5,51,0,26,87,29,20,2,14,0.13333333333333333,3,1,14.5,0
0.0005055611729019212,5933,3.25,44,0,4,30,10,5,9,12,0.18181818181818182,0,0,3.0,0
0.0008759124087591241,3424,2.25,25,0,2,18,6,4,7,13,0.0,6,0,1.0,0
0.0009905894006934125,4037,1.75,33,0,1,36,9,9,1,22,0.0,7,1,8.0,0
0.001171875,2559,2.5,35,0,27,18,6,6,1,11,0.14285714285714285,6,0,1.0,0
0.0004837149306675266,6201,3.25,36,1,1,54,18,18,1,14,0.21052631578947367,7,1,11.0,0
0.0006811989100817438,4403,3.0,32,0,13,24,8,5,2,11,0.0,7,1,3.0,0
0.0007974481658692185,3761,2.5,30,0,5,30,10,5,9,12,0.0,6,1,3.0,0
0.00027434842249657066,10934,2.75,53,1,7,105,35,5,7,18,0.0,7,1,4.0,0
0.0002787585950566809,10761,2.75,45,1,9,54,18,5,4,12,0.0,7,1,2.0,0
0.000579598145285935,5175,3.25,32,0,8,27,9,5,5,12,0.1,6,1,3.0,0
0.0002892890721053012,13826,3.0,52,0,25,124,31,9,3,22,0.0,4,0,0.0,0
0.00047355958958168905,6334,3.25,37,0,16,27,9,1,4,19,0.0,7,2,0.0,0
0.0006076564715414219,4936,3.0,28,0,8,18,6,5,1,13,0.0,1,1,4.0,0
0.0008375209380234506,4775,2.75,22,0,1,16,4,2,6,22,0.4,4,2,2.0,0
0.001418942887548776,2818,3.0,44,1,8,40,10,3,2,24,0.0,2,1,2.0,0
0.0011923688394276629,2515,3.25,42,1,2,24,8,2,5,14,0.2222222222222222,6,0,2.0,0
0.0017072129748186087,2342,1.75,36,0,8,24,6,5,0,21,0.0,1,0,3.0,0
0.0007151370679380214,4194,2.75,25,1,3,15,5,5,1,18,0.0,7,0,3.0,0
0.0003743215422047539,10685,2.75,35,1,9,68,17,17,1,20,0.2777777777777778,4,1,14.5,0
0.0014829461196243204,2022,2.5,35,1,25,30,10,10,1,19,0.6363636363636364,6,1,8.0,1
0.0012958963282937365,2314,3.25,32,0,1,12,4,3,0,12,0.0,2,1,2.0,0
0.0007047216349541931,4256,1.75,25,0,4,15,5,5,1,12,0.0,7,0,3.0,0
0.0008377548170901983,3580,2.25,49,0,1,21,7,4,2,16,0.0,6,1,2.0,0
0.0009484666455896301,3162,2.75,24,0,4,18,6,5,0,17,0.42857142857142855,2,0,4.0,0
0.0004597701149425287,6524,2.75,32,0,5,30,10,10,1,14,0.45454545454545453,7,1,3.0,0
0.0010344827586206897,2899,2.5,38,0,9,9,3,2,0,19,0.25,8,1,2.0,0
0.0005733944954128441,5231,3.25,42,1,3,51,17,5,2,13,0.05555555555555555,2,1,3.0,0
0.0012728044123886295,2356,3.25,31,1,11,24,8,6,3,19,0.0,6,1,2.0,0
0.0010710460549803642,2800,2.5,29,1,1,15,5,3,6,19,0.0,8,3,2.0,1
0.0002534425952521754,11836,2.75,53,0,8,84,28,2,5,14,0.06896551724137931,7,1,2.0,0
0.0002751283932501834,10903,2.25,35,0,25,48,16,13,3,16,0.23529411764705882,4,0,8.0,0
0.0010087424344317419,2973,3.0,37,0,21,30,10,5,5,15,0.0,8,1,0.0,0
0.00021014289717007564,14275,3.5,53,0,23,99,33,12,6,18,0.08823529411764706,5,0,8.0,0
0.0005392773683264426,5562,3.25,43,0,1,36,12,5,4,13,0.15384615384615385,0,1,2.0,0
0.0008814455707360071,4537,2.75,47,1,2,32,8,7,0,22,0.7777777777777778,7,1,7.0,0
0.0003925160277377993,7642,2.5,37,1,19,30,10,10,1,13,0.0,7,0,9.0,0
0.00016736401673640169,17924,2.25,50,0,2,93,31,31,1,11,0.4375,3,1,7.0,0
0.0005763688760806917,5204,3.25,39,0,2,39,13,5,8,11,0.0,1,2,4.0,0
0.0013169446883230904,2277,3.0,33,1,3,21,7,4,3,11,0.0,1,1,3.0,0
0.001430615164520744,2795,2.75,32,1,25,4,1,1,1,24,0.0,2,0,1.0,1
0.0011843663639952626,2532,2.5,29,0,7,24,8,4,6,14,0.0,2,3,3.0,0
0.001171875,2559,2.5,44,1,9,24,8,8,1,13,0.7777777777777778,6,0,1.0,0
0.0006111224281931147,4908,2.5,28,0,5,12,4,4,1,14,0.0,7,0,2.0,0
0.00125997480050399,2380,3.5,58,1,2,9,3,1,9,14,0.0,2,1,0.0,1
0.000839278220730172,4765,2.25,43,0,8,16,4,1,4,21,0.0,4,1,0.0,0
0.001466992665036675,2044,3.0,20,0,2,6,2,2,1,13,0.0,8,0,2.0,1
0.0011135857461024498,2693,3.0,21,0,18,3,1,1,1,19,0.0,6,0,0.0,1
0.0004554425383330803,6586,2.75,36,1,14,51,17,16,0,17,0.2222222222222222,0,1,11.0,0
0.0009104704097116844,3294,2.75,47,1,2,9,3,3,1,18,0.25,8,0,2.0,0
0.0007190795781399808,4171,2.25,22,1,3,12,4,3,0,19,0.0,4,1,2.0,1
0.0010795250089960418,2778,2.5,41,1,2,30,10,7,4,13,0.09090909090909091,2,1,0.0,1
0.001261564339781329,2377,2.75,28,0,9,18,6,2,5,18,0.2857142857142857,6,1,2.0,0
0.0016632016632016633,2404,3.0,39,1,6,32,8,2,7,21,0.2222222222222222,2,0,2.0,1
0.00129366106080207,2318,2.75,27,0,4,3,1,1,1,19,0.0,6,0,0.0,0
0.0014932802389248383,2008,2.25,34,0,10,3,1,1,1,14,0.5,2,2,0.0,0
0.00048038430744595676,6244,2.25,42,0,14,30,10,5,7,17,0.0,7,0,3.0,0
0.0010714285714285715,2799,2.0,33,1,1,18,6,3,3,11,0.0,6,0,2.0,0
0.0002842793518430778,10552,2.75,58,1,5,72,24,6,2,13,0.0,0,1,4.0,0
0.0012875536480686696,2329,2.25,31,0,7,39,13,7,3,15,0.35714285714285715,8,0,2.0,0
0.00099626400996264,4014,3.75,35,1,21,40,10,10,1,25,0.0,0,1,7.0,0
0.0004051863857374392,7403,2.25,49,0,8,87,29,26,4,11,0.03333333333333333,2,1,7.0,0
0.001327433628318584,2259,2.75,48,0,20,39,13,0,4,17,0.0,6,2,0.0,0
0.00043271311120726956,6932,3.5,31,0,20,27,9,9,1,13,0.0,7,1,0.0,0
0.0006411626415900834,4678,3.0,36,0,7,24,8,6,2,18,0.0,6,0,1.0,0
0.00022086431568872855,13582,2.5,38,0,1,45,15,15,1,13,0.3125,5,1,11.0,0
0.0017145306472353193,2332,2.5,32,0,1,20,5,3,6,20,0.0,2,0,2.0,0
0.0012427506213753107,2413,2.5,25,1,19,3,1,1,1,18,0.0,8,3,0.0,1
0.0003090871625798475,9705,1.75,40,0,10,33,11,1,2,12,0.0,7,1,0.0,0
0.0006984866123399302,4294,2.0,26,0,1,21,7,7,1,12,0.0,7,0,7.0,0
0.0006353240152477764,4721,2.75,41,1,6,60,20,18,2,13,0.09523809523809523,2,0,14.5,0
0.0015873015873015873,2519,3.0,36,0,2,64,16,11,4,21,0.17647058823529413,2,0,9.0,0
0.001413760603204524,2121,2.5,19,1,21,3,1,1,1,13,0.0,8,0,0.0,1
0.0010087424344317419,2973,1.75,20,0,4,3,1,1,1,19,0.0,2,0,0.0,1
0.0005122950819672131,5855,3.5,31,1,12,30,10,9,0,11,0.7272727272727273,0,2,5.0,0
0.0008291873963515755,3617,3.25,40,1,9,9,3,1,8,14,0.0,6,1,0.0,0
0.00044603033006244426,6725,2.5,32,0,3,24,8,8,1,12,0.6666666666666666,4,1,3.0,0
0.0002905287623474724,10325,2.5,36,1,3,48,16,16,1,11,0.17647058823529413,7,1,7.0,1
0.0004316546762589928,6949,2.25,33,0,1,18,6,5,0,14,0.14285714285714285,0,0,4.0,0
0.0002827521206409048,10609,2.25,37,0,1,51,17,14,5,11,0.6111111111111112,7,0,7.0,1
0.0006744604316546763,4447,2.5,45,0,4,27,9,9,1,12,0.0,2,0,8.0,0
0.0013901760889712697,2157,3.0,29,0,20,9,3,3,1,15,0.0,8,1,2.0,0
0.000651890482398957,4601,2.75,35,0,18,15,5,5,1,16,0.16666666666666666,7,0,0.0,0
0.00017543859649122806,17099,3.25,52,0,1,78,26,9,2,15,0.25925925925925924,3,1,8.0,0
0.0016129032258064516,2479,2.75,58,0,2,28,7,1,4,24,0.0,6,0,0.0,1
0.00020197939810139365,14852,3.0,53,0,2,66,22,17,6,13,0.6521739130434783,3,1,2.0,0
0.00041293874741913283,7264,2.5,30,0,8,30,10,8,5,11,0.6363636363636364,7,1,7.0,0
0.0005293806246691371,5666,3.0,38,1,10,18,6,5,1,13,0.14285714285714285,7,0,3.0,0
0.0003834355828220859,7823,3.25,35,0,3,36,12,10,6,13,0.0,7,1,8.0,0
0.00038066235249333843,7880,3.0,39,0,2,27,9,8,0,18,0.0,7,0,7.0,0
0.0002273588480485032,13194,3.0,40,1,24,66,22,1,4,16,0.0,7,0,0.0,1
0.0005919494869771113,5067,3.25,47,1,16,60,20,19,1,19,0.09523809523809523,4,0,7.0,0
0.0005905511811023622,5079,3.0,36,0,8,36,12,7,4,13,0.0,7,2,7.0,0
0.0017226528854435831,2321,1.75,31,1,9,16,4,3,0,22,0.2,6,0,2.0,1
0.00017196904557179707,17444,3.5,33,0,17,30,10,10,1,11,0.5454545454545454,3,0,0.0,0
0.0016632016632016633,2404,2.5,29,1,10,12,3,0,6,20,0.0,6,0,0.0,1
0.0008688097306689834,3452,2.5,33,0,13,15,5,3,3,18,0.0,6,0,2.0,0
0.001321003963011889,2270,3.75,45,0,1,24,8,5,3,14,0.0,2,2,2.0,0
0.00022988505747126436,17399,3.5,50,0,1,128,32,5,9,22,0.030303030303030304,5,1,3.0,0
0.0005465476407360175,5488,2.5,33,1,1,18,6,6,1,13,0.14285714285714285,0,1,2.0,0
0.0001544799176107106,19419,2.25,41,0,9,63,21,18,2,17,0.0,5,1,11.0,0
0.0010668563300142249,2811,2.5,27,0,16,12,4,2,9,14,0.4,2,1,2.0,0
0.000825536598789213,3633,2.75,45,1,23,27,9,9,1,15,0.0,2,1,8.0,0
0.0007204610951008645,4163,3.5,47,1,4,27,9,9,1,17,0.0,7,0,7.0,0
0.0014064697609001407,2132,2.25,30,1,22,21,7,5,4,11,0.0,6,0,1.0,1
0.00021468441391155003,13973,3.5,50,1,24,66,22,12,3,18,0.043478260869565216,4,1,5.0,0
0.0011173184357541898,2684,2.75,38,0,10,9,3,2,0,17,0.0,6,1,2.0,0
0.0002765996680803983,10845,3.0,46,0,7,39,13,8,6,13,0.0,4,1,7.0,0
0.0006852444038373687,4377,2.75,24,0,17,15,5,4,1,15,0.5,4,2,2.0,0
0.0010683760683760685,3743,2.75,35,1,14,20,5,4,1,24,0.0,2,1,2.0,1
0.0007230657989877079,4148,2.5,31,0,1,12,4,4,1,12,0.0,4,1,3.0,0
0.0028517110266159697,1051,3.25,18,0,5,0,0,0,1,15,0.0,6,0,0.0,0
0.00027932960893854746,10739,3.0,54,0,17,66,22,10,8,11,0.0,4,1,8.0,0
0.00028876696505919725,10388,3.0,35,1,25,48,16,16,1,11,0.5882352941176471,0,1,1.0,0
0.0002627660506262591,11416,2.5,30,1,8,27,9,8,0,12,0.1,5,3,7.0,0
0.0011534025374855825,2600,2.0,20,1,11,3,1,1,1,15,0.0,6,0,0.0,1
0.0012381345439537762,2422,2.0,30,0,5,12,4,3,0,17,0.2,2,0,2.0,1
0.0005481454412570802,5472,3.5,26,0,2,24,8,8,1,12,0.1111111111111111,4,0,3.0,0
0.0012234910277324632,2451,1.25,22,0,8,12,4,4,1,15,0.2,2,1,1.0,0
0.0007073803348266918,4240,2.5,48,0,6,57,19,2,2,13,0.1,0,0,2.0,0
0.00027272727272727274,10999,2.5,48,0,4,81,27,15,7,14,0.14285714285714285,0,0,8.0,0
0.0005995203836930455,5003,3.0,41,0,7,24,8,2,6,14,0.2222222222222222,4,0,1.0,0
0.00023542336969316487,12742,3.25,39,0,1,63,21,21,1,16,0.5,4,1,8.0,0
0.0007095553453169347,4227,2.5,27,0,2,12,4,3,0,18,0.4,4,1,2.0,0
0.0010209290454313426,3917,2.5,35,0,10,12,3,3,1,20,0.25,2,1,2.0,0
0.0001638986013986014,18303,3.0,42,0,5,63,21,1,6,13,0.0,3,0,0.0,0
0.00125997480050399,2380,2.5,50,0,9,24,8,1,4,18,0.0,2,0,0.0,0
0.0002185473883587091,13726,2.5,59,1,2,90,30,5,3,13,0.12903225806451613,4,0,3.0,0
0.0006278777731268313,4777,1.25,37,0,11,45,15,1,5,15,0.0,0,0,0.0,1
0.0004697776385844034,6385,3.0,55,1,18,51,17,8,3,14,0.3333333333333333,0,2,7.0,0
0.00020026033843997197,19973,2.0,41,0,7,84,21,21,1,22,0.22727272727272727,5,2,10.0,0
0.0004371903235208394,6861,3.0,38,1,3,57,19,1,8,12,0.0,7,0,0.0,0
0.0006036217303822937,4969,2.0,26,0,29,21,7,2,8,18,0.25,7,0,2.0,1
0.0001511639625113373,19845,2.5,52,0,2,99,33,32,1,15,0.17647058823529413,3,1,9.0,1
0.00022520831769386684,13320,3.75,44,1,28,69,23,12,3,18,0.4583333333333333,7,1,11.0,0
0.0004725897920604915,6347,2.75,50,0,1,57,19,18,0,12,0.0,7,1,13.0,0
0.0010932944606413995,2743,2.75,36,0,16,54,18,17,1,16,0.7894736842105263,2,0,14.0,1
0.00027570995312930797,10880,2.75,39,1,22,63,21,21,1,13,0.09090909090909091,4,0,8.0,0
0.0012804097311139564,2342,3.0,33,0,8,9,3,2,0,19,0.5,8,0,2.0,0
0.00016996204181066228,17650,3.25,45,0,11,78,26,9,3,13,0.037037037037037035,3,1,1.0,0
0.0007451564828614009,4025,3.0,32,0,29,30,10,8,9,12,0.6363636363636364,2,0,7.0,0
0.00030845157310302283,9725,3.5,34,0,1,48,16,15,0,11,0.0,7,1,9.0,0
0.000251994960100798,11904,3.0,59,1,1,42,14,6,3,14,0.0,3,1,4.0,0
0.0013774104683195593,2177,2.0,45,0,24,18,6,6,1,16,0.0,1,0,4.0,0
0.0003986181238373638,7525,2.0,53,0,2,90,30,15,2,12,0.1935483870967742,7,1,12.0,0
0.0006204756980351603,4834,2.25,36,0,15,27,9,1,7,14,0.0,2,1,0.0,1
0.0014684287812041115,2042,1.75,26,1,2,18,6,3,6,14,0.14285714285714285,6,1,2.0,1
0.0013507429085997298,2220,3.25,34,1,10,3,1,1,1,19,0.0,8,1,0.0,0
0.003798670465337132,1052,2.75,28,0,10,4,1,1,1,22,0.0,8,0,0.0,0
0.0010630758327427356,2821,2.5,38,0,3,24,8,2,3,16,0.2222222222222222,6,1,2.0,0
0.00015594136604636657,19237,3.0,50,1,2,87,29,8,2,11,0.23333333333333334,5,1,7.0,0
0.0007302823758519961,4107,2.5,37,0,3,24,8,4,3,15,0.0,0,0,1.0,0
0.0003572704537334762,8396,2.25,40,0,26,24,8,7,1,14,0.7777777777777778,7,1,5.0,0
0.00149402390438247,2007,2.25,26,0,1,15,5,5,1,13,0.16666666666666666,6,2,3.0,0
0.00015284287752190747,19627,3.75,46,0,1,69,23,2,9,17,0.08333333333333333,5,2,2.0,0
0.00028071488724618694,10686,2.5,54,0,2,39,13,9,6,11,0.5,7,1,0.0,0
0.0010193679918450561,2942,2.25,56,0,9,54,18,5,2,19,0.0,6,1,3.0,0
0.0003386386725364037,8858,3.0,36,0,12,45,15,14,0,11,0.4375,4,0,8.0,0
0.0001790296592468819,16756,2.0,55,0,2,93,31,9,7,15,0.1875,3,0,2.0,0
0.0002778035003241041,10798,3.0,43,0,25,54,18,1,5,13,0.0,7,1,0.0,0
0.0012908777969018934,2323,3.25,20,1,9,6,2,2,1,14,0.0,8,0,2.0,1
0.002117148906139732,1416,1.75,21,0,10,3,1,1,1,13,0.5,2,0,0.0,1
0.0008665511265164644,4615,2.0,46,1,8,76,19,16,8,23,0.05,6,3,7.0,0
0.0012185215272136475,2461,2.5,51,1,4,54,18,10,9,12,0.10526315789473684,6,3,7.0,1
0.00034391837670526195,8722,1.5,28,0,24,30,10,10,1,12,0.09090909090909091,0,0,9.0,1
0.0007583417593528817,3955,1.25,26,0,1,18,6,5,1,16,0.14285714285714285,2,2,3.0,0
0.0003012653143201446,9957,2.5,30,0,20,21,7,6,0,15,0.0,4,1,2.0,0
0.0008883624518803672,3376,3.0,41,0,7,30,10,10,1,13,0.0,6,0,8.0,0
0.0003399818676337262,8823,2.25,38,0,17,60,20,19,0,18,0.047619047619047616,0,1,9.0,0
0.00038748425845200037,10322,3.0,40,0,20,56,14,11,4,20,0.7333333333333333,0,1,1.0,0
0.0006490696668109044,4621,2.25,27,0,8,9,3,3,1,19,0.25,2,3,2.0,0
0.00027329871549603714,10976,2.75,55,0,2,69,23,3,3,18,0.041666666666666664,4,1,2.0,0
0.0008194482381862879,3660,3.25,28,0,10,30,10,8,3,13,0.09090909090909091,6,0,7.0,0
0.0002861776209100448,10482,2.25,44,0,1,72,24,20,9,14,0.12,1,1,6.0,1
0.0004213483146067416,7119,3.25,33,0,5,27,9,3,4,15,0.1,0,1,2.0,0
0.0004174058228112282,9582,2.25,35,1,4,36,9,8,0,22,0.4,7,0,7.0,1
0.0008871146595697493,4508,2.0,33,0,29,56,14,13,1,22,0.2,6,0,8.0,1
0.001358695652173913,2207,2.75,28,0,15,12,4,4,1,16,0.4,2,1,2.0,0
0.00038674745391259507,7756,2.75,34,0,3,21,7,6,0,17,0.0,0,0,4.0,0
0.00044809559372666166,6694,3.25,37,1,10,24,8,1,2,14,0.0,7,3,0.0,0
0.0008125677139761647,3691,3.25,25,1,4,21,7,7,1,15,0.625,2,1,6.0,1
0.001682085786375105,2377,2.5,26,0,21,4,1,1,1,20,0.0,2,1,0.0,1
0.001728608470181504,2313,1.75,33,1,25,20,5,2,4,20,0.3333333333333333,6,0,2.0,1
0.00016981772897090456,17665,3.0,42,0,2,69,23,22,0,17,0.5416666666666666,3,1,7.0,0
0.0011551790527531767,2596,1.5,28,0,1,3,1,1,1,15,0.0,2,2,0.0,1
0.0006343835906111228,4728,3.5,50,1,1,15,5,0,3,14,0.0,7,0,0.0,1
0.0006971880083662561,4302,3.0,33,0,7,12,4,3,0,17,0.0,7,1,2.0,0
0.0010067114093959733,2979,3.25,34,0,3,18,6,0,3,17,0.0,6,3,0.0,0
0.00023688262465948123,16885,3.0,48,0,1,108,27,5,2,22,0.07142857142857142,3,0,1.0,0
0.0005362888809438684,5593,2.75,45,0,9,45,15,15,1,13,0.25,7,1,12.0,0
0.0002871912693854107,10445,2.75,52,0,7,54,18,8,7,19,0.21052631578947367,0,0,0.0,0
0.000343210159020707,8740,2.5,38,1,10,27,9,8,0,14,0.2,7,2,7.0,0
0.0015904572564612327,2514,2.75,29,0,28,44,11,7,4,22,0.08333333333333333,6,1,7.0,0
0.00039184952978056425,7655,2.75,28,0,3,30,10,9,0,17,0.09090909090909091,4,3,7.0,0
0.00017176228100309173,17465,2.75,46,0,3,69,23,12,3,12,0.16666666666666666,3,1,9.0,0
0.00040805223068552776,7351,3.0,38,0,2,30,10,1,7,16,0.0,7,0,0.0,0
0.0002772387025228722,10820,2.5,43,0,27,54,18,8,8,11,0.0,4,1,1.0,0
0.00024650780608052587,12169,3.0,39,0,2,63,21,18,7,11,0.5,0,3,5.0,1
0.00015285066490039231,19626,2.25,40,0,14,63,21,20,1,14,0.18181818181818182,5,0,9.0,0
0.0014485755673587638,2070,2.75,21,1,1,6,2,2,1,11,0.6666666666666666,6,0,2.0,0
0.0004422821760283061,6782,2.75,39,0,9,27,9,5,9,15,0.0,2,0,3.0,0
0.0005141388174807198,7779,2.25,36,0,18,72,18,11,2,20,0.0,4,0,9.0,0
0.0010744985673352436,2791,3.0,31,0,20,9,3,2,0,12,0.5,8,1,2.0,0
0.0009369144284821987,3201,1.5,28,0,2,18,6,5,0,17,0.0,6,0,4.0,0
0.0006037432078889113,4968,3.75,35,0,11,15,5,5,1,11,0.0,7,1,2.0,0
0.00022864110967151893,13120,2.5,49,0,8,66,22,9,6,17,0.08695652173913043,7,1,3.0,0
0.0007436787307882995,4033,3.5,34,0,2,15,5,3,2,11,0.0,4,0,2.0,0
0.0009113001215066828,3291,3.25,29,0,10,24,8,7,0,14,0.1111111111111111,6,2,1.0,0
0.0007020828457758015,4272,2.0,42,0,29,48,16,1,4,19,0.0,2,0,0.0,0
0.0005932370970931383,5056,2.75,29,1,8,30,10,10,1,15,0.09090909090909091,4,1,2.0,0
0.001054481546572935,2844,3.5,38,0,1,21,7,7,1,13,0.625,1,1,0.0,0
0.0011094674556213018,2703,3.0,28,1,6,9,3,3,1,14,0.0,6,1,2.0,0
0.0015748031496062992,1904,3.25,18,0,8,0,0,0,1,12,0.0,2,0,0.0,1
0.000364741641337386,8224,1.5,33,1,9,18,6,5,0,17,0.0,7,0,3.0,1
0.0006293266205160479,4766,2.5,41,1,12,18,6,1,3,11,0.0,2,1,0.0,0
0.0011489850631941786,2610,3.0,31,0,15,6,2,2,1,12,0.6666666666666666,2,1,2.0,1
0.00052337752965806,5731,3.0,37,0,25,27,9,6,7,13,0.1,0,2,3.0,0
0.0011811023622047244,2539,3.0,27,0,6,12,4,4,1,13,0.4,6,1,2.0,0
0.0006999125109361329,5714,2.25,34,0,9,24,6,6,1,20,0.14285714285714285,7,0,3.0,0
0.0006938020351526364,4323,2.75,35,0,8,18,6,5,1,17,0.14285714285714285,1,0,4.0,0
0.0004088864658579801,7336,2.0,29,0,23,33,11,11,1,13,0.25,7,1,10.0,1
0.00022222222222222223,13499,2.75,40,0,9,60,20,18,9,17,0.09523809523809523,5,0,13.0,0
0.0002180391016789011,13758,2.25,42,1,12,66,22,21,0,12,0.5652173913043478,7,0,14.0,1
0.0005818463925523662,5155,2.5,42,0,4,27,9,6,7,13,0.1,7,0,5.0,0
0.0013280212483399733,2258,2.75,35,0,1,30,10,8,6,12,0.09090909090909091,2,1,7.0,0
0.0011117287381878821,3597,3.25,24,0,24,24,6,4,8,22,0.14285714285714285,2,0,2.0,0
0.0011923688394276629,2515,3.5,28,1,12,3,1,1,1,11,0.0,2,0,0.0,1
0.0009047726758651889,4420,2.75,26,0,3,32,8,8,1,22,0.0,2,1,7.0,0
